ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9986312752701997,arx_external_plus_target_lags,1,Residual_ARX_ExtraTrees,ARX,0.3750293412223027,-0.1494747717848306,0.5279215129553374,0.4924018069689571,-0.000134919266192135,0.3750293412223028,0.9984963560040075,0.5279215129553376,13.614348006550268,tci_within_gold
0.998785431478206,residual_mean,2,Residual_Mean,Mean,0.20660809254371482,-0.019471319050136326,0.286366179525865,0.283618280331687,0.0,0.2066080925437153,0.998785431478206,0.2863661795258652,8.216951335892492,tci_within_gold
0.998785431478206,external_only,2,Residual_Exog_Ridge,Exog,0.5754189523391807,-6.97082517192932,0.8007295597856565,0.283618280331687,-0.008281641097490966,0.5754189523391805,0.990503790380715,0.8007295597856565,8.216951335892492,tci_within_gold
0.998785431478206,arx_external_plus_target_lags,2,Residual_ARX_Ridge,ARX,0.46906757645301284,-3.8420950938126692,0.6240952491421019,0.283618280331687,-0.004554162947726703,0.4690675764530128,0.9942312685304793,0.6240952491421019,8.216951335892492,tci_within_gold
0.998785431478206,external_only,2,Residual_Exog_ElasticNet,Exog,0.2849870652090189,-0.8587375444679108,0.38667247218987366,0.283618280331687,-0.0009998774067985217,0.28498706520901895,0.9977855540714075,0.38667247218987383,8.216951335892492,tci_within_gold
0.998785431478206,arx_external_plus_target_lags,2,Residual_ARX_ElasticNet,ARX,0.3584249748182412,-1.831133861212341,0.47721536849773444,0.283618280331687,-0.002158362138008685,0.35842497481824137,0.9966270693401973,0.47721536849773444,8.216951335892492,tci_within_gold
0.998785431478206,external_only,2,Residual_Exog_RandomForest,Exog,0.21490474819012886,-0.09655011618795184,0.2969945378174108,0.283618280331687,-9.182944036978391e-05,0.21490474819012892,0.9986936020378362,0.29699453781741086,8.216951335892492,tci_within_gold
0.998785431478206,arx_external_plus_target_lags,2,Residual_ARX_RandomForest,ARX,0.2190463257335799,-0.10225293030053684,0.29776582415323233,0.283618280331687,-9.862360748102983e-05,0.21904632573357968,0.998686807870725,0.2977658241532323,8.216951335892492,tci_within_gold
0.998785431478206,external_only,2,Residual_Exog_ExtraTrees,Exog,0.21570272543759275,-0.07943604759439937,0.294667798207249,0.283618280331687,-7.14402360780797e-05,0.21570272543759308,0.9987139912421279,0.29466779820724937,8.216951335892492,tci_within_gold
0.998785431478206,arx_external_plus_target_lags,2,Residual_ARX_ExtraTrees,ARX,0.20784655698147286,-0.035506206838392895,0.2886094669090539,0.283618280331687,-1.910349962208624e-05,0.20784655698147278,0.9987663279785839,0.2886094669090538,8.216951335892492,tci_within_gold
